ChuckO, 20, M, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
AE	1	AND	529.5	1682.6	2136.0	83.0	224.5	237.8	303.418	303.401	303.451	0.05	3	4	4	2	0	3			534.3	1694.6	529.5	1682.6	526.6	1664.1	538.8	1649.2	552.3	1640.0	5	
EY	1	DANA	488.6	2218.3	2799.8	42.4	53.6	227.0	305.426	305.361	305.492	0.131	21	4	4	2	3	1			467.3	2032.7	474.3	2152.4	490.0	2220.8	523.7	2247.6	545.3	2238.3	5	
AH	0	DANA	657.1	1777.7	2796.3	64.8	174.1	257.9	305.575	305.542	305.642	0.1	6	0	0	0	4	0			643.7	1785.1	657.0	1777.7	645.3	1777.4	599.5	1777.7	531.0	1812.8	5	
IY	1	SHE'S	351.7	2503.1	3254.1	160.9	204.3	952.4	305.848	305.801	305.941	0.14	11	3	4	2	5	0			352.3	2517.5	351.6	2489.6	350.7	2342.3	351.5	2355.8	352.0	2352.3	3	
IY	0	TWENTY	445.3	2025.0	2762.6	121.1	250.3	349.8	307.962	307.945	307.995	0.05	12	0	0	0	4	0			443.7	1991.1	445.3	2025.0	453.3	2050.0	453.4	2047.3	443.3	2030.1	4	
IH	1	SIX	501.1	1915.3	3381.7	72.8	188.7	989.5	308.171	308.135	308.244	0.109	1	1	6	1	3	3			480.2	1919.8	502.7	1914.5	492.9	1952.9	466.5	2019.6	452.4	1948.9	4	
EH	1	NEPHEW'S	713.3	1721.3	2559.9	85.4	101.9	587.1	308.551	308.524	308.604	0.08	2	3	2	1	4	1			720.3	1731.5	710.2	1719.7	644.7	1677.0	553.6	1558.4	509.4	1478.7	5	
AO	1	FOUR	481.4	769.1	1907.6	67.6	199.7	596.8	309.021	308.964	309.134	0.17	64	6	4	2	1	0			480.3	798.2	482.7	773.5	501.6	839.5	527.8	959.8	548.2	1086.2	6	
IY	1	HE'S	442.1	2060.2	2767.4	207.9	322.2	820.1	309.424	309.404	309.464	0.06	11	3	4	2	0	0			454.6	2087.7	441.0	2055.2	422.5	1983.6	401.5	1909.9	392.6	1852.1	4	
AH	0	JUST	517.2	1595.3	2716.5	112.4	124.1	156.9	309.661	309.644	309.694	0.05	6	3	4	1	5	3			512.3	1610.4	517.2	1595.3	529.0	1573.2	537.7	1548.1	544.1	1531.0	4	
AE	1	THAT	680.0	1591.7	2731.4	96.5	148.0	379.3	311.196	311.149	311.289	0.14	3	1	4	1	3	0			663.8	1554.6	680.1	1594.9	668.6	1587.6	672.1	1543.8	697.6	1442.9	4	
AY	1	I	778.1	1741.4	2835.6	58.1	186.9	995.9	319.818	319.779	319.919	0.14	41	0	0	0	0	0		m	766.5	1719.2	766.4	1760.4	707.7	1739.9	653.0	1720.0	534.8	1631.7	4	
AH	1	LOVE	656.9	1257.3	2539.1	35.2	157.8	326.4	320.046	320.019	320.099	0.08	6	3	2	2	7	0			661.5	1270.4	655.7	1255.2	636.7	1228.1	610.0	1205.3	577.2	1186.7	5	
AH	0	CAUSE	465.4	1624.4	2620.0	53.0	134.5	653.2	320.495	320.478	320.528	0.05	6	3	4	2	6	0			465.8	1621.2	465.4	1624.4	457.5	1619.6	445.8	1617.0	433.5	1639.9	4	
IY	1	HE	440.3	1966.5	2704.7	135.3	181.9	577.2	320.628	320.608	320.668	0.06	12	0	0	0	0	0			423.2	1955.8	441.8	1964.3	435.1	1929.9	493.9	1931.7	748.8	2080.7	4	
AH	0	CAUSE	492.0	1563.1	2571.7	78.9	105.8	496.0	321.046	321.023	321.093	0.07	6	3	4	2	6	0			501.2	1575.2	490.7	1562.0	474.0	1566.8	452.5	1597.7	426.6	1637.9	4	
AH	1	SUCH	552.7	1529.0	2634.6	48.3	166.0	268.6	321.322	321.302	321.362	0.06	6	2	5	1	3	0			548.1	1536.9	552.0	1529.4	534.4	1550.7	500.9	1560.0	542.6	1637.2	5	
EY	1	CASE	530.4	2179.9	2630.9	239.1	385.8	1042.3	321.648	321.612	321.742	0.13	21	3	4	1	6	0			530.0	2218.2	509.6	2226.6	528.3	2127.9	501.6	1976.0	448.4	2086.6	5	
AY	1	I	674.8	1559.4	3002.8	57.8	260.8	306.2	322.011	321.982	322.041	0.059	41	0	0	0	0	0		m	656.6	1587.1	669.8	1560.9	674.8	1559.4	676.8	1556.5	681.0	1552.1	4	
AH	1	LOVE	607.2	1268.7	2301.6	53.1	208.9	217.8	322.185	322.162	322.232	0.07	6	3	2	2	7	0			604.2	1233.7	606.3	1277.3	592.1	1305.9	571.5	1322.3	545.0	1339.3	6	
IY	1	DEALING	453.8	1937.7	2708.4	260.4	180.5	227.2	322.348	322.331	322.382	0.051	11	5	4	2	3	1			456.7	1939.3	453.4	1937.7	458.5	1945.3	478.1	1948.5	496.6	1932.4	4	
AO	1	ALBANY	667.4	1000.5	2104.5	166.2	299.9	564.6	327.129	327.093	327.202	0.109	53	5	4	2	0	5			563.3	1054.7	678.8	985.0	679.9	919.7	679.1	947.8	682.7	989.8	6	
IY	0	ALBANY	502.6	1885.1	2710.5	130.6	378.1	348.4	327.39	327.373	327.423	0.05	12	0	0	0	4	0			516.1	1882.3	502.6	1885.1	479.7	1857.5	471.4	1836.7	446.0	1826.3	5	
AH	0	BEEN	600.9	1602.9	2636.8	39.3	238.6	436.5	327.506	327.483	327.553	0.07	6	4	4	2	1	0			571.2	1576.0	604.0	1606.2	622.2	1626.0	622.7	1653.6	613.3	1722.3	4	
UW	1	TO	410.3	1706.1	2599.2	242.6	150.4	220.7	327.679	327.672	327.762	0.09	73	0	0	0	3	0			417.2	1670.3	438.8	1580.4	429.1	1478.1	416.8	1468.2	416.8	1484.2	5	
UW	1	FEW	400.3	1813.6	2458.0	106.4	252.9	180.1	327.952	327.922	328.012	0.09	82	0	0	0	9	0			389.2	1825.1	401.3	1813.7	389.3	1840.4	368.4	1869.4	369.0	1854.4	5	
AY	1	TIMES	771.4	1475.6	2429.9	59.0	148.4	691.4	328.176	328.092	328.302	0.21	41	4	1	2	3	3		s	724.0	974.8	767.0	1467.7	759.9	1516.0	738.3	1645.7	697.7	1716.7	6	
IH	1	KID	509.8	2028.9	2665.8	64.4	125.8	603.8	329.2	329.16	329.28	0.12	1	1	4	2	6	0			475.1	2064.3	514.9	2025.3	545.8	1980.9	544.1	1967.6	529.9	1933.9	5	
OW	1	GOING	557.1	888.4	2043.0	213.5	201.7	675.5	329.454	329.431	329.53	0.099	62	0	0	0	6	1			554.8	894.6	579.8	900.1	595.4	911.2	583.7	910.6	586.6	908.8	6	
AE	1	FAMILY	615.3	1997.9	2708.0	87.0	121.6	283.4	329.897	329.86	329.971	0.111	39	4	1	2	1	1			590.3	1975.4	615.0	1998.4	609.7	1950.2	635.5	1804.9	660.7	1621.8	5	
IY	0	FAMILY	512.4	2192.3	3637.2	397.4	441.0	894.0	330.077	330.06	330.11	0.05	12	0	0	0	7	0			527.0	2149.0	512.4	2192.3	502.9	2193.7	500.3	2136.5	501.5	2110.3	3	
OW	1	GOING	530.7	1137.2	2334.5	76.3	232.6	635.7	330.175	330.15	330.25	0.1	62	0	0	0	6	1			528.5	1163.0	545.1	1102.0	588.4	1065.2	623.8	1098.2	622.6	1113.4	5	
AH	1	THE	645.7	1514.5	2828.4	60.0	131.2	313.8	330.501	330.441	330.62	0.179	6	0	0	0	3	0			622.1	1524.0	647.6	1514.4	667.8	1527.0	663.7	1515.3	654.1	1539.3	5	
IY	0	MUSEUM	406.7	1982.7	2653.9	129.3	220.1	138.3	331.901	331.871	331.961	0.09	11	0	0	0	3	1			393.4	1954.7	406.0	1989.9	405.7	2038.6	453.1	2066.1	510.4	2057.7	4	
AW	1	OUT	777.8	1310.0	2890.9	152.2	106.1	420.7	332.08	332.07	332.19	0.12	42	1	4	1	0	0			783.0	1307.4	775.8	1288.6	746.7	1281.4	692.6	1307.5	637.8	1500.6	4	
EH	1	THERE	572.8	1793.0	2591.2	109.2	192.9	191.1	332.39	332.3	332.57	0.27	24	6	4	2	3	0			557.8	1755.9	572.2	1793.4	558.4	1797.5	551.9	1811.7	542.4	1778.6	4	
AY	1	I	661.0	1771.4	2713.3	41.3	165.4	943.3	334.267	334.279	334.34	0.061	41	0	0	0	0	0		s	629.9	1836.7	609.6	1861.1	560.4	1885.3	507.7	1878.8	435.9	1810.8	4	
UW	1	DO	410.0	1765.4	2437.8	129.6	109.2	365.3	334.387	334.38	334.44	0.06	73	0	0	0	3	0			410.0	1765.4	428.1	1676.6	462.5	1610.4	490.7	1538.9	511.8	1512.8	5	
AE	1	HAVE	618.8	1813.4	3771.9	103.8	127.9	762.6	334.493	334.47	334.539	0.069	3	3	2	2	0	0			583.0	1817.0	623.7	1812.6	670.8	1799.3	692.7	1782.9	686.9	1754.4	3	
AH	0	A	608.3	1344.3	2981.6	71.0	257.1	865.0	334.663	334.64	334.709	0.069	6	0	0	0	0	0			614.3	1314.7	607.5	1345.8	600.1	1366.7	597.2	1382.4	591.9	1423.2	4	
AO	1	SMALL	683.0	896.5	1913.0	90.6	82.4	634.5	337.163	337.116	337.256	0.14	53	5	4	2	2	0			664.1	901.3	684.1	896.1	685.3	901.1	678.7	916.3	662.8	940.3	6	
AW	1	AMOUNT	851.1	1393.6	2965.6	58.8	216.8	541.7	337.407	337.395	337.495	0.1	42	4	4	2	2	3			854.8	1359.3	851.4	1293.6	843.7	1264.1	857.5	1315.1	858.9	1380.8	4	
AE	1	FAMILY	597.2	2069.9	2788.3	114.9	193.0	361.0	337.738	337.705	337.805	0.1	39	4	1	2	1	1			586.2	2028.5	599.8	2073.7	637.2	2073.3	668.4	2056.1	662.0	1886.2	4	
IY	0	FAMILY	516.4	1852.9	2825.9	164.4	377.5	921.6	337.935	337.915	337.976	0.061	12	0	0	0	7	0			505.9	1851.8	517.6	1853.2	524.0	1823.2	526.3	1743.0	508.1	1689.2	4	
AE	1	THAT	638.4	1726.0	2409.7	70.0	130.5	134.3	338.046	338.016	338.105	0.089	3	1	4	1	3	0			611.8	1703.6	639.1	1727.5	637.2	1751.3	639.9	1763.2	628.9	1767.2	5	
IH	1	IS	532.7	1756.4	2469.7	100.4	202.2	373.4	338.175	338.155	338.215	0.06	1	3	4	2	0	0			541.1	1766.2	531.4	1756.1	521.6	1756.3	519.7	1753.4	525.4	1758.7	5	
AW	1	OUT	701.3	1559.8	2483.3	63.9	137.8	439.8	338.36	338.335	338.486	0.151	42	1	4	1	0	0			712.6	1553.4	726.9	1476.1	693.0	1309.3	617.6	1204.4	580.7	1196.8	5	
EH	1	THERE	597.1	1636.5	2714.9	115.5	106.7	299.8	338.642	338.615	338.695	0.08	24	6	4	2	3	0			569.0	1670.8	599.5	1634.1	615.7	1623.4	626.3	1711.0	632.3	1800.1	4	
AH	1	BUT	633.6	1334.1	2512.0	44.4	159.6	280.2	339.762	339.699	339.889	0.19	6	1	4	1	1	0			575.9	1250.8	640.9	1345.5	685.9	1408.4	666.4	1489.8	580.4	1544.2	5	
IH	1	REALLY	501.1	1529.6	2616.8	79.0	499.3	1043.7	340.069	340.049	340.109	0.06	1	5	4	2	7	1			469.6	1557.4	504.6	1522.3	527.3	1460.7	543.0	1395.4	551.7	1356.8	5	
IY	0	REALLY	535.7	2392.1		128.5	364.3		340.175	340.158	340.208	0.05	12	0	0	0	7	0			539.9	2460.7	535.7	2392.1	538.5	2304.5	543.3	2254.1	542.4	2251.9	3	
AA	1	NOT	732.3	1627.7	2611.0	86.4	97.4	773.5	340.315	340.288	340.368	0.08	5	1	4	1	4	0			688.3	1647.9	735.2	1626.0	764.9	1615.3	781.0	1591.9	778.5	1545.9	4	
AY	1	TIME	808.0	1595.5	2543.0	132.2	156.3	521.3	340.749	340.698	340.808	0.11	41	4	1	2	3	0		s	741.6	1542.6	785.3	1583.4	807.2	1602.8	795.3	1674.3	760.5	1645.0	5	
AW	1	OUT	724.0	1123.8	2104.9	162.1	97.7	583.6	340.903	340.878	340.979	0.101	42	1	4	1	0	0			722.8	1126.4	729.3	1129.5	744.3	1173.5	708.9	1209.7	620.6	1099.4	6	
AY	1	I'VE	637.3	1732.0	2467.4	93.7	144.4	417.1	343.73	343.707	343.767	0.06	41	3	2	2	0	0		m	624.6	1739.7	636.8	1729.1	634.3	1729.9	629.9	1710.2	613.7	1675.9	5	
AE	1	TRAVELED	580.0	1667.3	2559.2	50.7	314.9	454.8	344.083	344.056	344.136	0.08	3	3	2	2	8	1			567.3	1689.5	580.5	1667.8	578.4	1686.7	574.6	1710.7	568.6	1667.0	5	
AA	1	WAS	594.3	1205.4	2036.8	130.9	173.3	646.8	345.637	345.614	345.684	0.07	5	3	4	2	9	0			614.2	1187.9	591.9	1210.4	583.9	1238.1	578.2	1295.6	569.9	1438.8	5	
AA	1	ON	605.4	1618.5	2809.7	52.3	200.5	810.0	345.791	345.774	345.824	0.05	53	4	4	2	0	0			587.0	1615.2	605.4	1618.5	629.4	1628.2	651.6	1630.2	674.1	1625.7	5	
AW	1	DOWN	734.8	1596.4	2775.6	103.1	134.8	500.4	346.221	346.193	346.303	0.11	42	4	4	2	3	0			706.0	1624.5	766.8	1497.0	778.9	1353.4	773.7	1294.1	724.2	1262.1	4	
ER	0	SPRING	522.4	1378.8	2670.9	268.4	162.9	368.6	346.553	346.533	346.594	0.061	94	0	0	0	1	1			525.2	1318.4	522.8	1386.6	523.6	1457.6	505.8	1557.0	496.8	1628.8	4	
EY	1	BREAK	572.4	1771.8	2502.3	118.1	191.0	371.0	346.856	346.844	346.923	0.079	21	1	6	1	8	0			569.1	1805.2	550.2	1932.7	521.9	2003.7	509.9	1986.9	489.8	2029.1	4	
IY	1	WE	379.3	2430.3	3741.8	231.1	193.9	1981.6	349.833	349.806	349.886	0.08	12	0	0	0	9	0			378.7	2439.1	379.7	2430.4	379.5	2361.1	408.0	2287.1	472.4	2368.1	3	
EH	1	WENT	678.2	1606.5	2848.9	57.6	112.5	334.8	350.068	350.005	350.195	0.19	2	4	4	2	9	3			672.6	1606.1	677.8	1608.8	689.7	1646.5	692.5	1656.1	679.9	1701.0	5	
UW	1	TO	429.5	1781.5	2786.7	214.2	281.3	373.7	350.495	350.475	350.615	0.14	73	0	0	0	3	0			362.2	1762.5	373.1	1792.6	391.2	1755.3	368.1	1709.9	373.1	1617.8	5	
AO	1	NORTH	541.8	1060.2	2302.6	143.1	136.3	335.0	350.796	350.766	350.855	0.089	64	6	4	2	4	3			520.2	1187.9	543.3	1052.6	562.4	1004.5	562.0	1020.7	550.4	1089.0	6	
EH	2	CAROLINA	528.3	1671.5	2352.6	55.0	221.1	279.7	351.085	351.065	351.125	0.06	2	6	4	2	6	2			523.0	1401.1	528.7	1667.9	533.5	1642.0	535.3	1616.8	540.6	1582.8	6	
AY	1	CAROLINA	752.6	1382.3	2794.1	84.5	127.6	701.1	351.286	351.236	351.375	0.139	41	4	4	2	7	1		s	737.8	1260.2	752.6	1376.8	745.4	1450.8	712.6	1502.6	711.2	1611.0	5	
AH	0	GOOD	484.9	1669.6	2557.8	42.6	195.0	290.9	352.959	352.936	353.006	0.07	6	1	4	2	6	0			474.8	1646.6	485.9	1671.4	496.5	1687.5	488.0	1687.2	448.8	1645.6	5	
AY	1	TIME	717.9	1520.9	2674.5	86.0	116.7	584.0	353.195	353.105	353.285	0.18	41	4	1	2	3	0		s	684.0	1746.7	781.0	1736.8	809.7	1660.7	802.6	1725.6	743.8	1785.9	4	
AW	1	ABOUT	659.0	1173.5	1869.2	103.4	293.5	677.8	359.283	359.259	359.369	0.11	42	1	4	1	1	0			659.5	1176.8	657.3	1152.1	657.1	1167.8	626.9	1115.0	573.3	1320.3	6	
UW	1	TWO	468.8	1406.0	2287.0	435.8	349.4	867.6	359.48	359.459	359.519	0.06	73	0	0	0	3	0			550.5	1631.5	468.8	1406.0	402.8	1194.9	393.5	1053.2	395.3	988.2	6	
AO	1	OR	412.9	980.6	2248.2	99.2	58.4	280.4	359.536	359.519	359.569	0.05	64	6	4	2	0	0			407.0	975.0	412.9	980.6	428.6	998.9	439.7	1032.7	446.4	1075.1	6	
IY	1	THREE	329.6	2322.8	3531.0	475.3	197.8	1863.1	359.769	359.749	359.808	0.059	12	0	0	0	8	0			342.9	2247.8	328.5	2328.9	329.4	2382.6	763.4	2562.3	1403.2	2721.5	3	
AY	1	TIMES	679.3	1678.5	2273.7	104.0	137.9	1219.0	359.93	359.888	360.008	0.12	41	4	1	2	3	3		m	633.3	1102.3	679.3	1678.5	644.4	1707.2	598.4	1447.8	581.9	1373.6	6	
IH	1	YEAR	498.1	1781.7	2408.5	91.9	184.5	523.5	360.248	360.208	360.328	0.12	14	6	4	2	9	0			471.7	1494.8	497.5	1773.7	509.4	1713.8	508.5	1610.2	514.4	1659.9	6	
IY	0	MAYBE	428.0	2154.8	3461.9	252.6	243.2	1251.1	361.468	361.438	361.528	0.09	12	0	0	0	1	0			435.2	2194.9	428.0	2153.1	431.2	2174.3	436.5	2225.4	438.0	2253.5	3	
AE	1	YANKEE	648.1	1606.8	2502.7	42.7	135.0	286.8	361.664	361.588	361.817	0.229	3	4	6	2	9	4			618.8	1662.9	648.3	1599.0	650.1	1572.7	632.9	1589.1	593.8	1683.2	5	
IY	0	YANKEE	408.5	1991.6	2497.5	656.0	1567.9	125.4	362.147	362.087	362.267	0.18	12	0	0	0	6	0			381.1	2324.8	394.1	1988.4	308.7	1606.4	402.6	2056.3	415.8	1848.7	5	
EY	1	GAME	601.2	2121.8	2730.7	207.0	288.1	151.0	362.32	362.287	362.398	0.111	21	4	1	2	6	0			592.1	2124.1	591.3	2120.9	563.2	2141.8	577.4	2113.2	579.5	2100.4	5	
AY	1	I	669.0	1608.2	2858.6	50.6	122.2	321.9	363.648	363.599	363.699	0.1	41	0	0	0	0	0		m	618.5	1687.9	655.1	1639.3	668.8	1606.1	641.7	1601.7	575.5	1636.0	4	
OW	1	GO	481.8	1023.5	2331.9	115.7	292.1	676.5	363.836	363.819	363.888	0.069	63	0	0	0	6	0			470.4	1012.9	500.0	1056.2	511.6	1125.7	510.5	1224.3	497.9	1312.6	6	
AW	1	DOWN	686.1	1489.5	2660.3	78.1	263.3	183.7	363.95	363.918	364.048	0.13	42	4	4	2	3	0			666.2	1514.8	726.7	1442.2	745.3	1364.5	744.1	1316.9	729.5	1311.8	4	
EH	1	THERE	632.5	1783.7	2600.2	79.4	113.3	288.4	364.198	364.148	364.298	0.15	24	6	4	2	3	0			634.0	1773.3	632.4	1785.0	621.7	1788.9	621.8	1787.2	611.2	1793.4	4	
AY	1	MY	666.2	1538.4	2378.4	69.6	134.1	335.6	365.73	365.728	365.808	0.08	41	0	0	0	2	0		s	648.5	1664.6	616.6	1699.3	592.0	1695.3	569.2	1657.0	530.4	1558.2	5	
AH	1	BUDDIES	625.1	1162.7	2619.1	117.1	261.1	185.8	365.897	365.867	365.958	0.091	6	1	4	2	1	1			598.9	1106.0	627.3	1177.1	629.9	1271.5	616.7	1412.5	569.8	1511.6	4	
IY	0	BUDDIES	446.0	1951.8	2649.4	173.3	195.8	145.1	366.024	365.997	366.077	0.08	11	3	4	2	3	0			464.9	1903.9	443.5	1953.4	415.8	1964.4	412.3	1952.0	402.5	1928.5	4	
IY	1	HE	398.1	1886.2	2797.5	119.3	213.4	164.9	367.273	367.243	367.333	0.09	12	0	0	0	0	0			387.0	2001.8	401.4	1862.3	408.1	1697.1	383.6	1448.6	377.7	1274.3	5	
AW	1	DOWN	588.8	1620.9	2722.5	51.2	152.3	168.7	367.601	367.562	367.722	0.16	42	4	4	2	3	0			558.9	1640.3	679.4	1577.6	786.0	1498.0	801.5	1447.9	771.5	1472.9	4	
EH	1	THERE	603.4	1635.3	2656.7	98.0	136.9	141.8	367.809	367.792	367.842	0.05	24	6	4	2	3	0			598.9	1644.1	603.4	1635.3	605.4	1618.2	605.5	1599.6	605.3	1574.2	4	
AW	1	DOWN	698.2	1403.4	2381.7	113.1	155.9	1755.0	368.084	368.062	368.152	0.09	42	4	4	2	3	0			689.7	1405.6	715.6	1388.3	727.0	1379.5	719.3	1369.3	694.2	1385.8	5	
EY	1	MAYBE	532.8	1982.5	2717.7	148.2	245.2	183.5	368.514	368.502	368.563	0.061	21	1	1	2	2	1			532.8	1982.5	530.1	2012.7	516.5	2030.7	500.2	2034.7	474.2	1961.1	4	
IY	1	WEEKEND	410.7	2227.4	2705.5	269.5	283.8	337.0	369.069	369.042	369.123	0.081	11	1	6	1	9	1			424.0	2214.3	409.9	2227.9	403.3	2222.2	397.6	2177.2	548.4	2140.1	4	
EH	2	WEEKEND	585.8	1920.1	2671.8	80.6	161.0	177.4	369.219	369.202	369.253	0.051	2	4	4	2	6	3			566.1	1935.4	590.1	1917.6	620.0	1902.4	648.3	1878.1	654.0	1853.8	4	
IH	2	HIM	636.7	1697.5	2666.3	85.0	101.9	423.0	369.549	369.513	369.622	0.109	1	4	1	2	0	0			630.4	1720.1	638.5	1695.0	643.4	1666.3	667.4	1635.0	670.2	1625.8	5	
EY	0	VACATION	534.8	1754.3	2556.6	91.9	277.0	605.7	374.577	374.56	374.611	0.051	21	1	6	1	1	2			531.2	1736.2	534.8	1755.3	534.3	1743.5	534.3	1670.1	550.5	1608.7	5	
AH	0	VACATION	486.0	1382.4	2217.9	131.7	347.5	165.8	374.721	374.701	374.761	0.06	6	4	4	2	5	0			480.8	1363.3	487.2	1386.2	482.2	1405.6	494.6	1430.8	498.4	1402.3	6	
IY	1	CLEVELAND	479.8	2203.0	3882.8	190.6	197.6	511.8	382.501	382.474	382.554	0.08	11	3	2	2	8	1			476.5	2327.5	479.6	2195.7	479.8	2234.4	480.3	2310.3	465.0	2204.7	3	
IY	1	CEDAR	369.1	1992.4	2683.0	75.6	122.7	523.9	383.167	383.143	383.214	0.071	11	1	4	2	3	1			397.6	1994.1	370.3	1993.4	375.6	1999.8	371.8	1990.9	371.7	1955.0	4	
ER	0	CEDAR	416.8	1437.8	1779.8	111.4	292.5	224.4	383.276	383.253	383.323	0.07	94	0	0	0	3	0			429.7	1537.1	415.1	1427.8	399.1	1335.1	378.3	1245.7	328.1	1243.6	6	
OY	1	POINT	666.5	900.9	2263.5	148.8	233.2	532.3	383.493	383.443	383.594	0.151	61	4	4	2	1	3			606.5	930.2	667.7	910.5	649.5	1105.9	612.3	1344.0	611.4	1670.1	6	
UW	1	TO	506.0	1195.7	2487.2	77.8	218.8	200.0	384.264	384.257	384.386	0.129	73	0	0	0	3	0			513.8	1185.4	525.1	1195.6	548.0	1223.8	575.1	1298.5	574.4	1404.6	6	
OW	1	GO	563.8	1501.9	2671.2	39.2	69.3	213.6	384.427	384.407	384.487	0.08	63	0	0	0	6	0			549.7	1499.8	585.0	1499.6	599.3	1481.9	616.1	1468.7	633.1	1451.9	5	
IY	0	THE	358.8	1921.1	2831.7	141.1	240.3	221.9	385.707	385.69	385.74	0.05	12	0	0	0	3	0			364.2	1873.5	358.8	1921.1	362.2	1962.9	369.5	2000.4	378.0	2015.5	5	
AW	1	OUT	605.3	1424.7	2600.2	48.4	283.6	207.8	386.425	386.399	386.539	0.14	42	1	4	1	0	0			609.4	1427.3	637.7	1344.2	619.4	1255.6	566.0	1164.4	546.1	1232.9	5	
EH	1	THERE	565.6	1626.6	2684.1	48.1	200.7	225.5	386.669	386.629	386.75	0.121	24	6	4	2	3	0			556.3	1525.0	564.8	1637.5	562.5	1713.9	565.9	1741.5	559.6	1783.3	4	
AH	0	A	511.6	1256.3	2547.3	88.5	532.3	728.5	388.697	388.68	388.73	0.05	6	0	0	0	0	0			504.7	1345.3	511.6	1256.3	521.2	1188.3	532.3	1200.4	546.6	1215.7	5	
IY	1	WEEKEND	420.5	2198.5	2620.3	203.7	520.3	453.1	388.866	388.84	388.919	0.079	11	1	6	1	9	1			400.2	2043.7	420.2	2228.6	410.3	2340.1	406.6	2255.6	476.7	2068.1	4	
EH	2	WEEKEND	609.6	1759.5	2680.8	80.2	225.6	473.4	389.016	388.999	389.049	0.05	2	4	4	2	6	3			575.6	1796.4	609.6	1759.5	653.3	1715.8	673.5	1686.1	672.4	1666.9	4	
EH	1	CONNECTICUT	713.1	1749.2	2499.5	54.3	212.0	313.0	394.848	394.818	394.908	0.09	2	1	4	1	4	2			709.6	1747.4	710.6	1749.6	676.2	1761.2	622.9	1750.9	573.9	1740.6	4	
AA	1	LOT	735.4	1416.5	2786.5	72.4	145.0	168.1	395.32	395.267	395.427	0.16	5	1	4	1	7	0			738.4	1398.4	736.2	1422.7	737.6	1447.6	707.6	1438.8	663.8	1495.9	4	
AE	1	FAMILY	576.8	2098.7	2712.5	87.2	196.4	201.1	397.355	397.315	397.436	0.121	39	4	1	2	1	1			537.9	2013.9	581.6	2106.6	610.8	2100.7	609.9	2022.9	617.1	1860.0	4	
AW	1	OUT	701.3	1671.4	2610.7	79.0	206.3	148.2	397.598	397.576	397.715	0.139	42	1	4	1	0	0			705.9	1633.0	708.8	1500.8	699.4	1400.0	633.9	1362.4	548.5	1384.2	5	
EH	1	THERE	518.1	1625.7	2638.7	70.3	101.6	262.9	397.835	397.815	397.875	0.06	24	6	4	2	3	0			512.7	1613.5	518.6	1625.7	522.1	1623.2	521.6	1626.1	516.2	1631.2	4	
UW	1	TOO	538.2	1648.1	2627.6	207.2	482.6	164.6	398.112	398.105	398.286	0.181	73	0	0	0	3	0			520.3	1672.3	544.4	1671.8	534.1	1460.3	530.0	1290.7	499.3	1102.4	4	
OW	1	SO	588.1	1407.2	2630.9	66.1	146.8	342.3	398.938	398.883	399.104	0.221	63	0	0	0	3	0			582.8	1406.5	609.4	1362.2	642.9	1311.4	661.5	1210.9	683.3	1085.5	4	
AY	1	I'D	685.7	1728.0	2581.3	94.4	187.1	491.3	399.857	399.814	399.944	0.13	41	1	4	2	0	0		s	673.9	1696.0	684.8	1740.8	617.2	1858.7	554.9	1900.5	474.0	1855.1	5	
EY	1	SAY	510.7	1984.2	3688.5	230.0	189.9	1224.9	400.178	400.103	400.503	0.4	22	0	0	0	3	0			510.6	1985.0	507.3	2266.0	467.7	2441.1	456.8	2423.2	442.3	2627.9	3	
AA	1	PROBABLY	622.8	1427.2	2454.3	41.7	296.4	579.6	402.981	402.958	403.028	0.07	5	1	1	2	8	1			610.7	1444.0	624.3	1422.6	633.2	1366.2	629.0	1342.0	596.3	1309.5	6	
IY	0	PROBABLY	514.3	2053.1	3451.4	432.0	536.0	963.8	403.138	403.088	403.237	0.149	12	0	0	0	8	0			521.5	2159.1	513.9	2050.6	500.9	2031.2	503.8	2015.7	524.2	2030.9	3	
AO	1	FOUR	534.5	897.3	2627.8	103.9	157.6	204.5	404.149	404.126	404.196	0.07	64	6	4	2	1	0			545.6	971.5	532.9	901.8	530.0	948.0	532.5	1013.5	537.0	1097.1	5	
AY	1	TIMES	717.4	1741.3	2521.3	76.5	216.9	873.0	404.361	404.315	404.425	0.11	41	4	1	2	3	3		m	625.4	1006.9	651.4	1518.5	703.2	1718.8	669.7	1736.8	627.1	1715.7	6	
OW	1	GO	529.8	1186.7	1757.2	57.3	132.4	1841.0	404.873	404.855	404.926	0.071	63	0	0	0	6	0			515.7	1192.9	553.7	1175.7	579.6	1161.1	605.8	1133.9	632.4	1072.6	6	
AW	1	OUT	683.6	1314.2	2958.1	89.4	141.4	522.5	404.938	404.926	404.995	0.069	42	1	4	1	0	0			685.1	1320.7	691.3	1357.5	676.6	1400.6	631.2	1459.5	578.3	1530.2	4	
AH	0	CONNECTICUT	534.2	1858.8	2529.9	96.9	160.7	951.1	405.532	405.505	405.585	0.08	6	1	4	1	6	0			539.1	1903.1	534.3	1853.5	526.1	1811.6	528.1	1756.7	534.7	1721.3	5	
