AlexS, 20, M, W, 12, Utica, 2006

vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
IH	0	SUBJECT	547.7	1670.8	2535.3	62.8	95.7	347.3	329.578	329.552	329.631	0.079	1	1	6	1	5	3			551.8	1627.2	545.7	1680.9	530.8	1739.8	506.1	1778.5	475.3	1640.5	5	
AA	1	PROBABLY	719.4	1403.8	3037.6	110.9	274.3	1893.2	329.948	329.911	330.021	0.11	5	1	1	2	8	1			706.3	1415.9	720.0	1403.0	734.5	1451.2	728.7	1409.7	686.2	1270.1	4	
AH	1	THE	657.0	1421.8	2574.0	62.8	238.2	134.9	330.218	330.201	330.252	0.051	6	0	0	0	3	0			642.4	1438.0	659.3	1417.8	670.6	1376.5	681.9	1334.0	685.9	1307.4	4	
AA	1	R	712.8	1257.3	2462.6	113.5	305.0	260.2	330.275	330.252	330.322	0.07	44	6	4	2	0	0			712.0	1254.5	712.6	1258.1	706.2	1263.3	698.5	1261.9	689.9	1272.1	4	
IY	1	T	400.0	2253.1	2890.6	277.4	209.9	1262.2	330.565	330.532	330.632	0.1	12	0	0	0	3	0			423.8	2269.5	398.0	2250.9	389.8	2258.8	390.9	2217.2	409.1	2074.1	4	
IY	1	C	461.4	2158.4		328.0	359.4		330.782	330.752	330.842	0.09	12	0	0	0	3	0			442.6	2205.1	460.0	2157.9	451.9	2237.4	449.7	2292.1	483.5	2395.6	3	
AE	1	YEAH	605.6	1922.2	3890.6	78.0	278.4	132.0	332.438	332.418	332.479	0.061	3	0	0	0	9	0			595.8	1977.2	606.7	1914.7	613.3	1854.2	618.2	1798.9	617.7	1760.6	3	
AY	1	I	617.9	1764.5	3916.2	64.3	177.2	143.5	332.466	332.479	332.529	0.05	41	0	0	0	0	0		s	615.4	1766.8	610.0	1827.2	595.0	1891.5	575.1	1919.3	592.8	1978.1	3	
UH	1	TOOK	548.3	1367.7	2253.6	96.3	283.2	433.3	332.646	332.629	332.679	0.05	7	1	6	1	3	0			550.9	1380.6	548.3	1367.7	530.0	1363.1	503.6	1374.1	474.0	1385.9	5	
IH	1	IT	508.2	1949.3	2632.7	90.1	274.6	537.3	332.769	332.739	332.828	0.089	1	1	4	1	0	0			491.7	2025.7	509.2	1943.9	535.3	1863.4	569.2	1798.9	578.6	1789.9	4	
ER	1	ALTERNATIVE	731.7	1646.3	3734.6	357.0	146.6	777.0	333.315	333.288	333.369	0.081	94	4	4	2	3	2			696.3	1666.2	733.5	1646.5	742.7	1646.7	707.9	1665.8	673.1	1690.3	4	
AH	0	ALTERNATIVE	555.6	1774.0	2447.3	114.0	320.1	597.4	333.471	333.448	333.518	0.07	6	1	4	1	4	1			565.1	1787.9	554.8	1772.9	546.7	1758.8	539.3	1720.1	530.0	1684.0	4	
IH	0	ALTERNATIVE	533.6	1631.2	2648.0	94.2	187.2	270.1	333.572	333.548	333.619	0.071	1	3	2	2	3	0			528.2	1627.2	533.9	1631.3	536.0	1622.5	534.5	1590.4	536.8	1534.1	4	
IH	1	GYM	603.2	1762.4	2802.4	117.3	291.3	1033.3	333.971	333.938	334.038	0.1	1	4	1	2	5	0			577.7	1796.9	607.1	1756.6	635.5	1727.5	654.0	1704.6	659.2	1673.9	4	
EH	1	THEN	702.1	1480.9	2615.1	86.6	154.4	561.7	334.329	334.309	334.369	0.06	2	4	4	2	3	0			669.5	1496.6	705.2	1478.1	725.8	1456.0	735.8	1433.3	737.2	1410.5	5	
AY	1	I	730.9	1500.8	2350.0	102.7	366.6	1118.8	334.444	334.409	334.509	0.1	41	0	0	0	0	0		m	719.8	1338.6	730.9	1500.8	716.3	1540.8	688.5	1479.2	630.6	1287.1	5	
AY	1	LIKED	605.1	1263.2	2493.2	45.7	104.2	582.9	334.583	334.579	334.649	0.07	47	1	6	1	7	3			603.2	1349.6	594.6	1457.9	573.1	1613.7	533.5	1509.3	486.0	1181.4	6	
AE	1	AFTER	585.1	1651.6	2514.7	41.3	141.9	171.7	334.888	334.838	334.989	0.151	33	3	2	1	0	4			595.7	1670.2	585.9	1653.6	595.5	1655.2	597.8	1642.5	594.8	1626.3	5	
ER	0	AFTER	484.6	1555.1	1844.1	55.1	243.5	296.4	335.176	335.119	335.289	0.17	94	0	0	0	3	0			495.4	1282.0	484.5	1558.9	492.5	1376.6	557.3	1307.6	720.0	1683.2	6	
AY	1	I	722.4	1523.8	2600.1	153.2	445.1	1303.9	335.485	335.461	335.511	0.05	41	0	0	0	0	0		m	668.0	1573.7	704.1	1541.2	721.8	1525.3	710.7	1523.3	701.6	1515.2	4	
AO	1	MORE	562.5	867.6	2177.0	185.3	133.1	538.1	336.041	336.021	336.081	0.06	64	6	4	2	2	0			547.3	868.4	565.3	871.5	590.4	922.1	605.1	995.7	603.4	1056.1	6	
AA	1	INVOLVED	602.8	984.9	2408.7	53.0	53.0	177.2	336.328	336.291	336.401	0.11	5	5	4	2	1	3			598.7	996.1	602.8	983.7	599.9	967.4	591.6	941.8	581.9	926.7	5	
AH	0	A	673.5	1168.4	2523.8	146.6	214.6	367.5	345.282	345.259	345.328	0.069	6	0	0	0	0	0			835.3	1231.5	666.5	1164.2	645.2	1121.3	609.9	1065.4	579.6	1010.8	5	
AA	1	LOT	698.1	1240.1	2702.6	84.0	152.2	131.5	345.422	345.389	345.489	0.1	5	1	4	1	7	0			685.5	1243.5	701.3	1243.9	733.6	1298.5	743.6	1330.0	727.9	1311.4	4	
AH	0	OF	585.2	1469.8	2652.1	60.3	101.9	157.2	345.556	345.539	345.589	0.05	6	3	2	2	0	0			588.9	1462.5	585.2	1469.8	569.1	1463.2	543.2	1436.0	514.5	1401.5	4	
AH	0	THIS	585.8	1578.7	2731.4	67.1	118.6	245.4	345.732	345.708	345.779	0.071	6	3	4	1	3	0			577.5	1581.7	586.3	1577.6	587.9	1558.0	583.5	1522.2	573.9	1481.3	4	
EY	1	SKATEBOARDING	457.7	2034.0	2678.3	39.5	152.3	320.4	346.217	346.205	346.275	0.07	21	1	4	1	6	5			457.3	2038.3	455.9	2055.4	453.4	2063.8	449.4	2038.1	448.4	1839.8	4	
AO	2	SKATEBOARDING	479.9	873.4	2168.0	89.7	77.8	472.4	346.385	346.355	346.444	0.089	64	6	4	2	1	4			482.7	843.5	481.0	876.0	493.5	925.2	503.4	994.6	511.9	1060.9	5	
AE	1	AND	595.2	2001.8	2422.3	86.2	217.5	558.8	346.684	346.664	346.724	0.06	3	4	4	2	0	3			579.7	2082.4	597.0	1991.4	610.9	1905.5	620.2	1810.0	621.2	1739.5	5	
AY	1	BIKING	597.4	1270.0	2308.5	46.7	95.4	159.9	347.333	347.277	347.407	0.13	47	1	6	1	1	1			556.5	1044.5	588.7	1176.3	592.0	1346.9	549.9	1529.1	518.6	1800.1	5	
IH	0	BIKING	503.5	2051.0	2635.0	82.5	243.7	280.2	347.536	347.516	347.576	0.06	1	4	6	2	6	0			476.7	2059.1	506.6	2053.9	532.6	2089.9	550.1	2147.1	560.3	2213.1	4	
AH	1	STUFF	666.3	1305.3	2788.2	68.9	112.4	523.0	347.986	347.936	348.086	0.15	6	3	2	1	3	0			616.9	1347.1	668.4	1299.8	671.7	1232.0	672.9	1196.9	681.1	1207.2	4	
OW	1	ROLLERBLADING	539.0	1113.0	1943.4	60.0	103.4	559.9	349.625	349.614	349.734	0.12	62	5	4	2	7	2			544.0	1094.7	529.9	1040.2	515.4	1007.7	494.9	916.9	517.3	1032.0	6	
EY	2	ROLLERBLADING	560.7	2386.2		142.1	404.2		349.955	349.943	350.043	0.1	21	1	4	2	8	1			551.3	2340.8	547.2	2303.7	544.4	2286.4	540.9	2269.4	528.0	2227.9	3	
AO	1	ALL	643.0	1069.0	2331.2	94.4	115.9	162.3	350.223	350.193	350.283	0.09	53	5	4	2	0	0			625.2	1085.7	644.9	1065.1	646.3	1043.1	641.0	1034.4	633.4	1032.2	6	
AE	1	THAT	626.5	1494.0	2544.9	54.2	99.2	233.1	350.396	350.363	350.463	0.1	3	1	4	1	3	0			625.7	1448.6	626.0	1499.4	622.1	1532.0	623.4	1542.8	595.0	1537.0	5	
AH	1	STUFF	610.4	1281.5	2574.7	58.9	103.4	583.1	351.033	350.983	351.133	0.15	6	3	2	1	3	0			553.8	1300.0	614.9	1277.4	647.7	1243.7	651.9	1187.5	651.4	1135.8	5	
AO	1	ALL	587.3	1009.7	2025.9	219.2	174.4	1995.5	352.776	352.74	352.849	0.109	53	5	4	2	0	0			439.6	1122.0	606.6	996.9	614.4	988.1	605.3	972.1	601.0	979.2	6	
IY	1	PEOPLE	394.1	2030.1	2385.6	164.5	221.3	426.8	353.053	353.02	353.12	0.1	11	1	1	1	1	1			454.3	2016.0	391.5	2027.5	389.8	2013.4	406.3	1885.5	428.1	1646.3	4	
AE	1	BASKETBALL	633.6	1734.3	2497.7	26.6	143.1	132.4	353.536	353.499	353.609	0.11	39	3	4	1	1	5			604.2	1690.6	634.0	1734.6	638.8	1725.8	638.5	1693.9	623.2	1622.8	5	
AO	2	BASKETBALL	601.0	981.0	2409.2	84.6	71.4	189.8	353.833	353.8	353.899	0.099	53	5	4	2	1	0			565.7	989.5	603.8	980.3	606.0	971.4	615.0	982.6	651.0	1038.2	5	
AO	1	COURTS	547.2	988.2	2063.6	89.0	86.4	241.5	354.146	354.119	354.199	0.08	64	6	4	2	6	3			542.9	981.7	548.7	991.7	562.3	1028.2	573.8	1059.0	575.5	1124.5	6	
ER	0	ARE	519.1	1446.1	1764.0	58.9	250.3	415.0	354.386	354.36	354.439	0.079	94	0	0	0	0	0			524.1	1486.4	518.4	1435.5	522.6	1375.0	541.8	1326.2	561.7	1295.4	5	
IY	0	ALWAYS	505.7	2113.7	3099.0	200.3	369.2	1408.1	354.557	354.54	354.59	0.05	11	3	4	2	9	0			529.0	2169.2	505.7	2113.7	496.0	2080.5	493.9	2072.7	494.9	2051.3	4	
ER	1	DURING	515.0	1535.6	1873.9	69.6	222.6	391.9	355.003	354.98	355.05	0.07	94	0	0	0	3	1			516.4	1533.5	514.8	1535.5	511.3	1541.9	507.4	1558.9	514.8	1574.5	5	
AH	1	SUMMER	650.0	1242.6	2841.9	161.3	194.8	481.3	355.337	355.32	355.37	0.05	6	4	1	2	3	1			637.6	1264.9	650.0	1242.6	677.4	1221.7	706.5	1242.6	730.4	1257.7	4	
ER	0	SUMMER	663.2	1225.1	1728.5	173.6	163.7	314.3	355.487	355.45	355.56	0.11	94	0	0	0	2	0			659.2	1164.4	663.7	1228.7	694.6	1350.2	733.0	1510.4	843.0	1651.6	6	
AY	1	I	735.4	1255.0	2437.0	45.3	102.9	429.0	357.456	357.428	357.539	0.111	41	0	0	0	0	0		m	649.4	1169.1	735.3	1254.7	729.7	1241.0	731.5	1240.8	701.0	1270.6	5	
OW	1	DON'T	605.1	1030.3	2185.8	92.9	84.7	188.2	357.577	357.569	357.619	0.05	62	4	4	2	3	0			605.1	1030.3	608.9	1007.9	599.0	967.5	576.3	923.1	564.5	866.4	6	
EY	1	PLAY	615.9	1531.7	2415.7	72.0	167.0	588.8	357.778	357.749	357.809	0.06	22	0	0	0	8	0			579.1	1403.8	597.3	1472.8	618.1	1538.9	633.4	1588.9	627.7	1527.0	6	
AY	2	MYSELF	688.7	1200.0	2079.9	154.9	403.0	561.6	357.908	357.879	357.938	0.059	47	3	4	1	2	1		s	660.4	1093.0	669.1	1113.1	688.7	1200.0	722.8	1347.2	739.8	1464.5	6	
IY	1	PEOPLE	441.4	2005.0	2396.1	178.3	318.9	497.8	368.527	368.49	368.6	0.11	11	1	1	1	1	1			498.9	2044.4	439.7	2003.6	430.6	2018.6	439.4	1973.7	470.6	2101.5	4	
OW	1	GO	531.8	1205.4	2120.1	48.7	91.0	472.3	368.895	368.87	368.97	0.1	63	0	0	0	6	0			524.7	1227.1	538.0	1165.4	540.6	1120.4	535.0	1052.2	516.4	1000.7	5	
EH	1	PROFESSIONAL	658.6	1428.3	2783.2	71.9	128.7	584.0	369.253	369.23	369.3	0.07	2	3	5	1	1	2			664.0	1443.2	658.0	1427.5	653.5	1432.6	651.9	1462.2	650.4	1524.5	4	
UW	1	DOING	525.3	1281.9	2486.1	74.9	87.5	397.7	369.627	369.62	369.71	0.09	73	0	0	0	3	1			528.3	1249.5	537.8	1157.5	554.5	1086.4	571.0	1066.5	582.6	1069.7	5	
AH	0	THIS	711.5	1542.4	2692.4	146.1	188.8	618.2	369.86	369.84	369.901	0.061	6	3	4	1	3	0			711.8	1535.9	711.3	1544.0	707.0	1562.3	695.7	1569.8	677.2	1559.5	4	
AA	1	LOTS	685.8	1265.2	2595.8	116.8	158.1	442.7	371.34	371.306	371.407	0.101	5	1	4	1	7	3			671.3	1271.7	686.4	1264.3	698.4	1264.9	714.4	1290.8	700.8	1323.4	4	
IY	1	PEOPLE	472.1	1980.4	2355.0	240.2	300.5	556.3	371.58	371.557	371.626	0.069	11	1	1	1	1	1			479.7	2026.1	471.9	1976.8	480.3	1937.6	504.4	1893.4	535.4	1690.4	4	
EY	1	MAKE	582.5	1762.3	2397.3	64.4	139.1	181.5	371.839	371.827	371.886	0.059	21	1	6	1	2	0			582.5	1762.3	545.4	1842.0	519.4	1926.5	506.6	2031.7	512.1	2100.0	5	
AH	1	MONEY	649.4	1120.8	2578.5	155.4	159.0	984.1	372.073	372.046	372.126	0.08	6	4	4	2	2	1			623.2	1065.2	652.6	1128.4	692.8	1242.4	716.4	1350.2	676.5	1399.6	5	
IH	1	IT	535.9	1779.1	2740.5	88.7	221.1	323.5	372.35	372.327	372.397	0.07	1	1	4	1	0	0			546.1	1763.2	534.7	1781.7	525.5	1800.7	524.1	1799.8	527.4	1760.1	4	
IH	1	GET	526.2	1869.5	2433.4	67.0	134.8	183.4	372.6	372.577	372.647	0.07	1	1	4	1	6	0			513.0	1984.1	526.9	1856.5	522.7	1723.2	513.7	1639.2	484.8	1546.3	5	
AA	1	SPONSORED	741.8	1204.3	3195.4	88.1	135.1	546.8	372.897	372.857	372.976	0.119	5	4	4	2	1	4			706.0	1208.2	745.5	1205.6	760.9	1233.3	819.3	1364.4	797.0	1270.3	4	
ER	0	SPONSORED	505.3	1608.7	2435.7	133.1	225.8	1047.5	373.123	373.097	373.176	0.079	94	1	4	2	3	0			513.8	1600.3	503.3	1603.5	497.9	1556.6	492.4	1506.3	436.7	1416.7	5	
AY	1	BY	651.1	1303.8	1776.6	38.4	87.1	2199.6	373.292	373.246	373.427	0.181	41	0	0	0	1	0		s	649.7	1253.4	639.8	1412.5	596.0	1281.8	507.2	1129.1	441.6	1091.1	6	
AY	1	LIKE	604.9	1411.5	3023.5	55.7	297.2	506.5	373.641	373.627	373.697	0.07	47	1	6	1	7	0			604.3	1434.1	592.4	1526.5	562.1	1626.7	524.5	1753.4	497.7	1949.4	4	
UW	1	SHOE	462.1	1610.8	2102.4	143.4	236.4	125.4	373.916	373.896	373.956	0.06	72	0	0	0	5	0			459.7	1710.4	462.4	1597.7	461.3	1464.0	458.6	1324.4	441.5	1195.5	6	
AE	1	BRANDS	682.8	1999.7	2460.3	159.2	255.7	889.5	374.156	374.126	374.216	0.09	33	4	4	2	8	3			701.0	1956.2	681.3	2005.7	676.9	2034.8	671.3	2014.7	660.1	1939.9	4	
EY	1	SKATEBOARD	537.1	1932.0	2346.3	86.6	230.3	201.4	374.561	374.526	374.597	0.071	21	1	4	1	6	4			492.8	2004.8	523.6	1982.6	537.1	1932.0	535.0	1801.3	525.8	1552.5	5	
AO	2	SKATEBOARD	518.8	905.9	2195.2	109.7	93.2	753.2	374.679	374.656	374.726	0.07	64	6	4	2	1	3			566.3	968.6	518.6	908.3	531.7	963.2	533.7	1021.6	531.6	1079.8	5	
EY	1	MAKE	546.3	1836.0	2320.6	93.4	204.3	205.6	376.345	376.333	376.393	0.06	21	1	6	1	2	0			546.3	1836.0	526.4	1883.0	513.8	1933.2	513.0	1986.5	511.7	2043.5	5	
AH	1	MONEY	698.4	1214.5	2366.1	171.9	126.2	950.2	376.565	376.542	376.612	0.07	6	4	4	2	2	1			690.2	1178.9	699.7	1223.3	704.4	1276.1	710.7	1342.7	705.0	1412.4	5	
IY	0	MONEY	560.7	2084.4	3895.5	172.8	270.4	834.6	376.662	376.642	376.702	0.06	12	0	0	0	4	0			579.6	2021.2	560.4	2094.5	569.1	2201.8	583.5	2261.0	592.3	2280.5	3	
AE	1	YEAH	583.8	1809.9	2518.9	48.1	133.6	276.6	379.699	379.642	379.813	0.171	3	0	0	0	9	0			577.0	1874.2	586.4	1800.7	613.2	1745.4	601.7	1694.0	546.1	1615.1	4	
OW	1	THOSE	572.1	1318.8	2661.6	124.1	122.0	258.4	380.31	380.292	380.442	0.15	62	3	4	2	3	0			573.1	1276.2	571.1	1206.2	561.6	1171.5	567.5	1148.3	567.7	1202.7	4	
UH	1	TOUR	493.8	794.6	2459.7	80.9	45.3	283.6	382.115	382.065	382.215	0.15	74	6	4	2	3	0			522.9	843.0	492.5	793.6	500.9	816.0	539.5	910.5	579.0	1053.4	5	
AH	1	OF	673.9	1481.3	2438.0	142.6	427.3	1169.5	382.362	382.345	382.395	0.05	6	3	2	2	0	0			672.1	1483.1	673.9	1481.3	674.7	1452.2	673.7	1412.5	671.3	1378.5	4	
EY	1	GAMES	492.1	2112.3	2615.9	73.8	138.9	295.5	383.494	383.459	383.53	0.071	21	4	1	2	6	3			453.8	2210.1	463.2	2141.0	492.1	2112.3	526.5	2109.3	550.3	2107.8	4	
AH	0	TO	437.8	1465.5	2385.7	123.0	217.9	402.7	383.717	383.7	383.75	0.05	6	0	0	0	3	0			491.7	1717.5	464.0	1633.3	465.3	1591.5	476.6	1605.1	490.2	1618.1	5	
EY	1	SKATE	525.1	2091.2	2545.7	92.1	159.9	234.0	383.962	383.909	384.039	0.13	21	1	4	1	6	0			493.7	2071.0	522.1	2081.2	512.8	2110.9	467.6	2102.6	447.5	1871.5	5	
AY	1	LIKE	626.7	1389.4	2117.7	57.6	109.9	832.8	384.37	384.359	384.45	0.091	47	1	6	1	7	0			625.7	1372.4	615.1	1466.2	605.1	1621.8	559.4	1580.4	502.6	1660.2	6	
AO	1	HORSE	527.5	878.2	2342.7	60.3	124.8	323.7	384.603	384.559	384.69	0.131	64	6	4	2	0	3			524.1	839.1	527.3	883.3	528.9	928.6	536.3	968.9	530.4	1051.6	5	
AH	1	BUT	572.3	1031.0	2643.5	323.7	169.6	421.8	384.957	384.94	384.99	0.05	6	1	4	1	1	0			579.6	1040.5	572.3	1031.0	571.6	1015.0	574.2	1005.7	577.3	994.7	4	
IH	1	DIFFERENT	456.7	1682.0	2564.9	313.7	344.9	618.0	385.672	385.649	385.718	0.069	1	3	2	1	3	2			650.5	1700.1	419.2	1659.8	473.0	1686.0	514.7	1716.4	534.8	1711.1	5	
EH	1	LETTERS	670.0	1312.9	2674.3	58.4	134.5	324.8	385.985	385.958	386.039	0.081	2	1	4	1	7	1			657.3	1302.7	670.9	1314.6	674.8	1335.5	662.9	1357.0	642.2	1376.5	4	
ER	0	LETTERS	568.9	1620.2	1932.4	151.1	112.7	1468.5	386.111	386.078	386.178	0.1	94	3	4	2	3	0			567.1	1603.8	569.1	1621.3	572.8	1624.1	571.8	1616.4	566.7	1605.8	4	
EY	1	PLAY	608.3	1460.3	2481.9	102.3	158.1	186.1	386.8	386.788	386.868	0.08	22	0	0	0	8	0			607.5	1494.6	598.4	1572.7	568.7	1601.8	526.4	1568.1	501.4	1441.5	5	
AH	0	WITH	495.8	1286.6	2469.7	127.4	281.9	928.7	386.936	386.919	386.969	0.05	6	3	3	2	9	0			496.0	1238.3	495.8	1286.6	594.0	1434.7	730.7	1583.5	759.3	1616.4	5	
EY	1	SKATEBOARDS	525.1	1980.5	2435.3	87.8	221.8	267.4	387.205	387.189	387.268	0.079	21	1	4	1	6	4			525.1	1980.5	510.4	1979.4	501.0	1980.5	501.0	1932.8	501.2	1776.5	5	
AO	2	SKATEBOARDS	509.9	863.0	2386.1	82.9	61.2	683.3	387.375	387.338	387.449	0.111	64	6	4	2	1	3			558.4	868.1	509.0	870.5	511.9	920.1	519.5	1006.6	527.0	1113.5	5	
AH	1	MONEY	705.1	1127.5	2437.7	200.8	91.8	481.1	388.837	388.81	388.89	0.08	6	4	4	2	2	1			720.4	1129.3	706.4	1135.3	717.5	1225.2	725.3	1296.4	722.6	1360.5	5	
IY	0	MONEY	623.3	2164.1	2678.1	104.1	197.1	260.4	388.98	388.93	389.08	0.15	12	0	0	0	4	0			636.2	2058.9	621.2	2161.4	579.8	2099.8	547.7	2004.6	453.8	1803.2	5	
UW	1	DOING	491.2	1631.4	2396.8	109.1	230.3	334.2	389.237	389.23	389.36	0.13	73	0	0	0	3	1			511.9	1302.4	515.8	970.3	523.4	1013.7	546.3	976.8	565.5	1024.9	6	
IH	0	DOING	626.5	1322.8	2434.5	241.0	198.0	285.2	389.38	389.36	389.42	0.06	1	4	6	2	0	0			633.0	1295.2	623.3	1325.7	566.7	1331.4	497.9	1275.0	446.6	1220.3	5	
AE	1	THAT	713.4	1742.7	3071.6	61.7	152.0	1254.1	389.561	389.491	389.701	0.21	3	1	4	1	3	0			710.7	1732.7	714.0	1744.1	714.4	1745.5	723.5	1774.3	700.9	1814.8	4	
AE	1	YEAH	587.8	1889.3	2571.1	91.7	212.6	420.7	396.804	396.764	396.885	0.121	3	0	0	0	9	0			587.4	1913.7	587.6	1884.3	592.3	1845.0	582.3	1789.6	554.5	1640.4	5	
AH	1	ONE	639.7	1058.3	2503.5	83.3	139.9	490.3	397.002	396.985	397.035	0.05	6	4	4	2	9	0			626.7	1031.8	639.7	1058.3	651.1	1093.9	633.6	1101.4	584.8	1101.2	6	
AY	1	MY	752.8	1390.9	2205.8	59.7	124.1	861.3	397.196	397.174	397.244	0.07	41	0	0	0	2	0		s	749.4	1317.5	752.5	1408.7	738.2	1493.0	715.1	1555.2	681.8	1596.2	5	
EH	1	FRIENDS	703.7	1413.3	2119.0	60.0	115.4	304.4	397.417	397.394	397.464	0.07	2	4	4	2	8	3			700.1	1398.3	703.9	1415.1	704.9	1436.6	701.8	1455.2	694.7	1472.0	5	
AH	1	DOES	560.6	1373.1	2875.8	87.1	87.7	850.1	397.654	397.614	397.734	0.12	6	3	4	2	3	0			547.9	1424.3	563.4	1371.3	589.8	1361.1	587.4	1355.0	552.6	1328.1	4	
AH	1	BUT	563.6	1297.3	2552.9	137.0	177.6	383.7	397.917	397.894	397.964	0.07	6	1	4	1	1	0			564.6	1250.9	563.1	1303.3	557.8	1374.8	554.8	1453.5	551.3	1547.4	4	
IY	1	HE'S	473.8	2140.1	2651.5	195.3	116.7	253.1	398.048	398.025	398.094	0.069	11	3	4	2	0	0			463.7	2147.1	474.6	2138.6	477.8	2112.8	472.4	2064.3	464.2	2002.0	5	
AA	1	NOT	745.6	1486.3	1794.2	93.0	245.8	1098.9	398.238	398.214	398.285	0.071	5	1	4	1	4	0			722.4	1464.2	747.7	1487.6	758.1	1485.1	747.6	1416.6	734.8	1298.0	6	
IH	1	HERE	484.1	1834.9	2088.0	117.1	270.3	300.1	398.407	398.384	398.454	0.07	14	6	4	2	0	0			482.0	1885.7	484.9	1828.0	495.2	1737.0	502.5	1636.4	506.9	1556.9	5	
AW	1	NOW	786.5	1545.6	3148.4	130.2	197.2	935.2	398.665	398.644	398.734	0.09	42	0	0	0	4	0			780.6	1560.6	802.5	1486.3	812.0	1386.3	809.8	1288.5	815.8	1220.5	4	
AH	0	A	677.6	1195.0	2306.5	139.5	166.0	667.2	417.46	417.433	417.513	0.08	6	0	0	0	0	0			700.6	1289.7	676.9	1192.8	671.3	1183.4	642.6	1157.7	586.2	1125.7	5	
EH	1	BED	671.9	1636.5	2574.9	56.0	385.9	207.2	417.673	417.633	417.752	0.119	2	1	4	2	1	0			648.0	1595.5	672.9	1639.2	668.8	1655.0	639.6	1673.0	593.1	1670.2	5	
AA	1	COT	772.0	1409.7	2633.1	65.9	272.8	219.2	418.179	418.112	418.312	0.2	5	1	4	1	6	0			760.5	1441.1	773.3	1407.9	780.7	1411.2	774.6	1481.4	753.7	1590.9	4	
AH	0	A	702.4	1478.7	2109.5	116.1	210.5	380.1	418.883	418.863	418.922	0.059	6	0	0	0	0	0			743.7	1457.5	699.2	1481.1	659.0	1325.0	587.9	1236.6	550.2	1270.7	6	
AA	1	COT	808.7	1454.4	3937.6	135.6	370.9	763.8	419.123	419.053	419.262	0.209	5	1	4	1	6	0			936.9	1958.1	807.0	1451.5	814.5	1636.9	760.5	1602.8	746.6	1791.7	3	
AY	1	LIKE	621.2	1445.7	2596.0	97.4	136.5	669.0	419.523	419.512	419.632	0.12	47	1	6	1	7	0			657.5	1645.7	620.4	1832.3	572.1	1999.8	522.3	2205.0	498.8	2273.7	4	
AH	0	A	712.1	1310.2	2310.3	64.0	155.6	309.7	420.071	420.041	420.132	0.091	6	0	0	0	0	0			768.5	1361.6	710.0	1312.2	693.3	1319.1	682.1	1321.5	654.4	1197.2	6	
ER	0	SIMPLER	506.6	1418.6	1929.6	55.6	176.6	234.3	420.565	420.531	420.632	0.101	94	0	0	0	7	0			515.3	1413.6	505.6	1416.4	492.4	1344.7	474.7	1305.2	463.6	1477.6	5	
EH	1	BED	654.8	1509.7	2407.8	46.9	110.4	378.2	420.748	420.711	420.821	0.11	2	1	4	2	1	0			634.6	1472.8	656.0	1511.6	663.4	1536.8	640.6	1570.7	598.9	1610.0	5	
AH	1	UP	669.3	1245.3	2340.3	51.1	99.7	504.8	421.161	421.131	421.221	0.09	6	1	1	1	0	0			653.4	1293.1	671.3	1238.0	673.4	1209.9	650.6	1199.5	600.1	1165.5	5	
AA	1	NOT	821.2	1565.5	3528.9	160.3	485.8	938.7	421.982	421.942	422.063	0.121	5	1	4	1	4	0			787.8	1593.0	822.3	1561.8	826.8	1535.2	820.3	1534.8	814.5	1755.8	3	
IH	1	THICK	541.4	1809.0	2606.4	38.7	165.2	174.8	423.026	422.999	423.079	0.08	1	1	6	1	3	0			532.6	1750.5	541.4	1813.3	540.1	1857.3	538.5	1901.4	527.4	1952.6	4	
AY	1	I'M	1233.0	1919.3	2756.5	886.6	2212.0	625.9	424.18	424.193	424.293	0.1	41	4	1	2	0	0		m	794.6	1450.0	786.3	1256.6	762.4	1088.6	753.9	945.6	726.7	909.3	6	
AA	1	NOT	784.0	1514.5	2589.8	160.0	367.2	558.6	424.4	424.373	424.453	0.08	5	1	4	1	4	0			772.4	1503.4	785.1	1516.1	779.5	1506.8	744.9	1524.8	713.4	1630.6	5	
AH	1	BUT	540.4	1158.3	2284.2	69.0	129.8	109.6	424.862	424.842	424.902	0.06	6	1	4	1	1	0			523.3	1112.3	542.3	1164.8	557.5	1229.5	570.9	1307.3	581.0	1373.6	6	
EY	1	SAME	585.2	1972.3	2471.2	173.7	64.2	312.8	426.618	426.59	426.69	0.1	21	4	1	2	3	0			583.2	1912.7	579.5	2024.1	572.4	2136.6	579.8	2219.7	567.1	2255.7	5	
AY	1	LIKE	622.8	1397.2	2388.1	80.5	201.5	265.1	427.453	427.452	427.512	0.06	47	1	6	1	7	0			608.8	1529.5	586.3	1623.1	554.7	1703.3	521.4	1759.3	491.2	1747.0	5	
AY	1	LIGHTER	653.2	1246.8	2458.1	78.8	62.1	202.6	427.73	427.711	427.821	0.11	47	1	4	1	7	1			652.8	1265.2	635.9	1362.1	594.3	1505.4	538.0	1653.7	510.8	1735.6	5	
ER	0	LIGHTER	510.3	1615.9	3438.1	116.4	105.7	1332.9	427.918	427.861	428.032	0.171	94	0	0	0	3	0			541.3	1694.3	503.4	1607.1	500.5	1564.5	502.5	1540.1	607.2	1667.8	4	
