vowel	stress	word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants	F1_man	F2_man	F3_man	plt_code	plt_stress	plt_word	t_man
EH	1	BEAR	502.5	1786.9	2221.5	94.8	144.1	896.7	505.635	505.608	505.688	0.08	24	6	4	2	1	0			510.5	1770.0	501.1	1786.7	485.2	1730.8	485.0	1643.9	493.9	1617.9	6		485	1827	2572	24.6001	1	bear	505.644
UH	1	LOOKING	486.8	1287.8	2596.1	92.7	126.4	226.3	506.061	506.037	506.108	0.071	7	1	6	1	7	1			521.1	1272.6	484.5	1289.1	468.7	1336.7	464.7	1433.2	461.1	1468.7	6		544	1267	2711	7.1617	1	looking	506.0383
AE	1	AT	631.6	1918.5	2575.7	124.3	169.2	686.0	506.278	506.218	506.398	0.18	3	1	4	1	0	0			632.2	1886.6	626.8	1924.5	610.0	1930.9	597.9	1889.4	584.0	1830.4	4		616	1957	2549	3.141	1	at	506.2879
IY	1	SCREAMED	479.5	1963.1	2627.5	120.8	254.7	212.1	508.014	507.988	508.067	0.079	11	4	1	2	8	3			491.8	1949.7	478.1	1964.3	478.2	1975.7	471.4	1992.2	465.2	2015.6	4		498	1980	2657	11.4128	1	screamed	508.0371
IH	1	IT	517.4	1902.0	2561.5	91.1	99.3	322.4	509.287	509.257	509.346	0.089	1	1	4	1	0	0			498.5	1950.8	518.7	1894.9	532.7	1774.2	542.7	1579.1	534.2	1364.0	5		543	1701	2397	1.141	1	it	509.3078
AH	1	OTHER	608.9	1419.8	2684.0	31.9	163.7	389.4	510.443	510.416	510.496	0.08	6	3	3	2	0	1			606.1	1502.3	608.8	1413.5	599.7	1347.8	576.6	1311.5	560.5	1316.3	4		613	1400	2580	6.33101	1	other	510.4463
EH	1	BEST	691.7	1573.5	2596.4	83.7	154.9	312.6	513.001	512.975	513.054	0.079	2	3	4	1	1	3			647.7	1517.4	700.5	1583.8	730.1	1624.8	719.5	1617.2	706.3	1591.6	5		738	1628	2623	2.34113	1	best	513.0149
AW	1	ENCOUNTER	703.8	1783.2	2538.4	105.4	170.8	291.3	513.314	513.274	513.434	0.16	42	4	4	2	6	1			666.8	1802.0	754.3	1724.3	795.0	1614.4	815.0	1480.4	789.0	1423.0	4		774	1515	2553	42.44204	1	(en)counter	513.3591
AE	1	LAST	606.2	1715.1	2468.3	48.2	153.5	1019.3	514.45	514.423	514.504	0.081	33	3	4	1	7	0			612.5	1659.9	605.6	1719.5	599.0	1758.6	591.9	1760.8	577.6	1796.2	5		598	1758	2269	3.34173	1	last	514.4633
AE	1	HAVE	648.2	1841.6	2791.9	42.6	93.4	321.3	515.0	514.973	515.053	0.08	3	3	2	2	0	0			640.3	1877.2	649.8	1837.8	673.9	1794.5	687.4	1766.5	673.1	1710.5	4		642	1825	2762	3.322	1	have	515.0001
AH	1	COUPLE	658.4	1239.1	2612.1	67.8	176.9	382.9	515.256	515.233	515.303	0.07	6	1	1	1	6	1			626.7	1261.2	660.8	1237.0	669.4	1209.2	651.3	1162.8	600.8	1118.3	5		676	1237	2668	6.11101	1	couple	515.2645
IH	1	DEER	471.7	1945.7	2846.7	60.2	187.8	228.3	515.593	515.543	515.694	0.151	14	6	4	2	3	0			461.7	1880.2	472.9	1950.6	478.7	1908.9	493.0	1820.5	526.2	1773.1	4		466	1922	2802	14.6003	1	deer	515.5881
AA	1	GOT	672.8	1606.4	2656.4	60.1	191.8	306.3	515.923	515.863	516.043	0.18	5	1	4	1	6	0			624.5	1727.8	677.3	1599.3	704.7	1596.6	701.3	1488.4	742.8	1434.1	5		711	1618	2683	5.1416	1	got	515.9517
AH	1	ANOTHER	640.8	1202.8	2779.0	66.0	171.6	483.7	521.272	521.239	521.338	0.099	6	3	3	2	4	1			645.3	1225.8	638.6	1198.1	611.9	1158.6	570.8	1137.3	514.9	1125.7	5		647	1222	2796	6.33141	1	(a)nother	521.2668
AW	1	ENCOUNTER	744.7	1437.0	2921.7	89.0	297.9	449.5	522.314	522.299	522.408	0.109	42	4	4	2	6	1			767.2	1385.8	767.7	1247.3	731.3	1131.1	710.3	1102.0	690.9	1172.8	4		768	1222	2983	42.44204	1	(en)counter	522.3369
EY	1	CHANGE	551.2	2049.4	2692.1	239.5	138.6	880.0	525.704	525.664	525.745	0.081	21	4	4	2	5	3			540.7	1782.8	543.1	1727.7	527.2	1122.8	533.3	824.1	469.3	919.1	6		580	2189	2866	21.46253	1	change	525.7044
AH	1	UNDERPANTS	652.9	1423.9	2419.8	106.6	195.6	758.4	525.964	525.944	526.004	0.06	6	4	4	2	0	5			622.7	1433.0	655.0	1423.4	664.5	1420.5	658.3	1440.0	645.6	1448.3	6		642	1433	2683	6.44205	1	underpants	525.9619
AE	2	UNDERPANTS	560.8	2118.1	2708.8	145.6	212.4	372.5	526.254	526.214	526.334	0.12	3	4	4	2	1	3			530.3	1981.7	562.9	2110.6	580.5	2027.2	598.8	1926.3	602.5	1837.0	5		581	2034	2641	3.44213	1	(under)pants	526.2719
AW	1	ENCOUNTER	742.7	1735.0	2587.9	101.5	379.8	346.8	527.656	527.63	527.78	0.15	42	4	4	2	6	1			751.4	1730.1	791.4	1559.4	749.9	1388.8	699.9	1346.5	674.1	1428.6	4		771	1435	2319	42.44204	1	(en)counter	527.6975
OW	1	CLOSER	544.2	1074.5	2854.4	100.2	70.3	138.3	528.569	528.562	528.663	0.101	62	3	4	2	8	1			539.0	1073.2	512.8	1078.8	483.0	1142.7	464.9	1264.3	459.8	1370.4	4		544	1073	2798	62.34281	1	closer	528.5671
AY	1	I	797.0	1542.4	2489.2	88.7	117.7	602.7	528.98	528.942	529.112	0.17	41	0	0	0	0	0		s	796.4	1543.6	778.8	1568.4	726.1	1639.6	665.4	1626.6	611.6	1415.5	5		800	1536	2420	41.0006	1	I	528.9841
AE	1	BLACK	671.0	1619.8	2670.9	48.7	136.9	274.2	529.726	529.702	529.773	0.071	3	1	6	1	8	0			686.0	1590.7	668.0	1622.4	639.3	1648.4	614.2	1684.9	592.5	1725.0	4		700	1603	2761	3.1618	1	black	529.7146
AA	1	GOD	677.4	1576.1	2548.7	49.6	171.7	199.5	535.555	535.498	535.668	0.17	5	1	4	2	6	0			667.8	1626.6	678.1	1570.4	673.1	1586.0	685.6	1536.7	671.6	1619.4	5		680	1587	2548	5.1426	1	God	535.5505
EH	1	SCARE	529.6	1778.9	2585.6	34.0	208.4	238.1	538.123	538.093	538.183	0.09	24	6	4	2	6	0			524.6	1799.9	529.8	1772.3	538.7	1707.3	562.6	1626.7	578.0	1577.3	6		517	1769	2654	24.6	1	scare	538.1237
AA	1	COT	903.1	1497.9	2743.6	91.8	179.1	477.2	659.665	659.612	659.772	0.16	5	1	4	1	6	0			879.6	1511.8	901.6	1491.9	868.0	1422.5	842.3	1402.8	764.0	1473.3	4		891	1461	2461	5.141	1	cot	659.6654
EH	1	BED	613.4	1854.6	3811.6	155.2	173.5	1058.2	661.606	661.589	661.639	0.05	2	1	4	2	1	0			632.6	1851.3	613.4	1854.6	590.5	1868.0	572.2	1876.6	539.4	1894.8	3		727	1667	2670	2.1421	1	bed	661.5526
AE	1	HAVE	699.4	1923.4	2625.0	83.7	182.4	225.4	663.085	663.055	663.145	0.09	3	3	2	2	0	0			670.8	1943.1	700.8	1923.7	699.7	1890.7	667.1	1781.3	617.4	1692.7	4		695	1867	2556	3.322	1	have	663.0854
AW	1	HOUSE	831.1	1383.5	2151.0	106.3	142.0	736.3	663.456	663.444	663.604	0.16	42	3	4	1	0	0			822.0	1304.4	781.3	1207.6	739.4	1108.9	636.5	993.2	601.8	979.9	6		865	1373	2528	42.342	1	house	663.4705
AO	1	CAUGHT	611.8	1031.2	2257.9	123.4	58.8	631.9	674.234	674.201	674.301	0.1	53	1	4	1	6	0			521.2	1070.7	619.6	1028.9	656.2	1030.5	671.6	1041.7	684.9	1037.7	6		764	1051	2445	53.141	1	caught	674.2557
IY	1	SEES	422.4	1958.7	2562.5	152.4	141.3	284.2	675.064	675.031	675.131	0.1	11	3	4	2	3	0			437.0	1930.2	421.1	1959.6	412.2	1966.9	404.9	1975.5	386.0	2003.1	5		441	1970	2576	12.0023	1	sees	675.0603
ER	0	FIRSTHAND	493.6	1376.6	1769.9	65.0	153.2	560.6	681.763	681.726	681.837	0.111	94	3	4	1	1	4			514.5	1323.1	492.2	1389.2	483.1	1487.6	468.5	1523.6	480.0	1572.5	5		481	1301	1657	94.60014	1	firsthand	681.7657
AE	1	FIRSTHAND	633.0	1918.8	2573.6	114.6	138.5	928.5	682.01	681.977	682.077	0.1	33	4	4	2	0	3			640.7	1861.3	632.3	1929.3	638.4	1996.0	640.6	2031.7	630.3	2026.4	4		638	2026	2717	3.44203	1	(first)hand	682.0324
AW	1	FOUND	836.1	1307.5	3042.2	109.0	219.6	328.9	683.563	683.543	683.684	0.141	42	4	4	2	1	3			855.1	1306.2	860.6	1289.3	828.9	1263.0	818.0	1238.3	812.3	1242.1	4		863	1299	2921	42.44213	1	found	683.5788
AW	1	OUT	751.9	1682.9	2577.7	54.4	205.2	333.2	683.838	683.794	684.033	0.239	42	1	4	1	0	0			762.2	1667.7	806.3	1476.5	777.4	1318.6	695.9	1224.5	625.3	1112.7	4		811	1501	2841	42.141	1	out	683.8728
OW	1	KNOWS	632.8	1618.6	2556.9	82.0	223.9	161.5	684.672	684.639	684.808	0.169	62	3	4	2	4	0			634.7	1606.8	643.0	1358.0	615.6	1174.0	523.8	1350.2	488.0	1398.7	4		623	1375	2494	62.0024	1	knows	684.6876
AW	1	MOUTH	848.8	1264.2	2477.9	88.8	228.2	1353.4	687.673	687.657	687.777	0.12	42	3	3	1	2	0			854.8	1265.7	856.2	1237.5	846.5	1206.0	839.7	1158.7	744.3	1146.8	5		863	1272	2400	42.3312	1	mouth	687.6859
EY	1	SAME	585.5	1944.5	2778.8	110.6	131.2	668.6	699.635	699.586	699.686	0.1	21	4	1	2	3	0			542.0	1803.5	563.4	1897.8	585.7	1946.9	571.1	1991.7	541.4	1990.5	4		585	1931	2823	21.4123	1	same	699.6335
AE	1	MAT	723.2	1999.0	2600.5	61.7	81.4	288.4	706.033	706.003	706.093	0.09	3	1	4	1	2	0			719.8	1969.3	723.8	2001.2	725.2	1990.3	710.9	1962.1	698.1	1973.0	4		727	2014	2569	3.1412	1	mat	706.0415
EY	1	BASE	503.9	2404.1	3320.2	337.2	264.3	488.5	709.206	709.186	709.275	0.089	21	3	4	1	1	0			503.9	2404.1	486.2	2389.9	444.5	2341.8	445.0	2302.1	469.0	2293.1	3		488	2189	2844	21.3421	1	base	709.2107
AH	1	TUB	679.5	1324.3	2749.6	52.2	232.0	88.2	709.728	709.665	709.855	0.19	6	1	1	2	3	0			708.4	1367.7	679.3	1330.9	667.8	1274.0	657.4	1275.7	648.7	1281.6	5		693	1399	2783	6.1123	1	tub	709.7326
AO	1	DOORWAY	535.5	888.5	1887.1	176.9	181.8	458.4	711.084	711.037	711.177	0.14	64	6	4	2	3	1			510.4	1090.4	538.9	873.5	556.7	827.3	526.6	877.4	538.5	942.7	6		542	833	1753	64.60031	1	doorway	711.1104
AH	1	RUG	699.8	1210.0	2731.2	55.1	101.8	127.6	711.829	711.786	711.916	0.13	6	1	6	2	7	0			654.0	1180.1	702.9	1214.0	705.4	1269.5	648.5	1408.5	579.2	1571.2	5		712	1227	2758	6.1627	1	rug	711.8386
AE	1	FACT	679.8	1828.1	2654.9	99.4	112.0	195.9	727.037	726.997	727.117	0.12	3	1	6	1	1	3			648.8	1763.9	682.7	1832.9	688.6	1869.8	680.5	1908.2	666.6	1913.7	4		682	1835	2600	3.16113	1	fact	727.058
AO	1	TALKING	688.3	1288.8	2906.9	68.1	303.5	259.1	731.773	731.753	731.812	0.059	53	1	6	1	3	1			665.2	1270.4	691.8	1292.7	724.3	1318.3	761.5	1337.4	782.0	1347.5	5		794	1374	2980	53.1613	1	talking	731.8215
OW	1	SODA	517.0	1388.5	2840.4	42.9	153.2	416.2	740.236	740.223	740.372	0.149	62	1	4	2	3	1			545.4	1278.4	542.9	1111.0	532.6	1029.6	512.5	1034.9	518.0	1176.5	5		548	1069	2559	62.14231	1	soda	740.2876
IY	1	SNEAKERS	493.6	2179.2	3774.8	147.3	126.8	1388.5	743.782	743.742	743.862	0.12	11	1	6	1	4	1			508.9	2091.9	491.4	2192.0	476.6	2287.4	443.4	2302.4	426.3	2332.6	3		507	2033	2656	11.16101	1	sneakers	743.7714
AA	1	ARGUE	600.8	1281.1	2297.6	83.4	117.1	283.3	750.793	750.75	750.88	0.13	44	6	4	2	0	4			557.6	1385.1	605.3	1272.5	641.4	1270.4	630.4	1313.8	617.9	1408.3	6		635	1286	2283	44.60001	1	argue	750.8244
OY	1	BOYFRIEND	548.6	1134.2	2510.1	49.4	81.5	132.6	751.79	751.75	751.87	0.12	61	3	2	1	1	1			535.6	997.8	551.3	1153.4	555.4	1371.6	520.4	1627.5	480.0	1703.9	5		534	946	2600	61.32114	1	boyfriend	751.7668
AH	1	COUSINS	725.7	1385.9	2727.4	35.4	213.6	348.9	775.999	775.952	776.092	0.14	6	3	4	2	6	1			703.0	1474.2	725.2	1379.2	679.0	1424.0	596.4	1466.5	436.0	1368.2	5		733	1399	2718	6.34101	1	cousins	775.9993
AO	1	TALK	735.1	1210.8	3150.8	63.7	339.9	236.6	778.399	778.346	778.506	0.16	53	1	6	1	3	0			722.4	1340.5	736.4	1208.4	760.8	1207.3	747.8	1450.3	698.8	1572.9	4		748	1181	2996	53.1613	1	talk	778.4221
AE	1	ACCENT	748.0	2068.7	2777.7	94.2	133.8	235.8	785.366	785.303	785.493	0.19	3	1	6	1	0	4			743.1	1998.9	751.3	2072.7	768.1	2093.9	733.6	2081.4	706.3	1952.4	4		743	2023	2610	3.16104	1	accent	785.385
EH	1	DEFINITELY	704.1	1602.9	2659.4	38.5	193.7	432.9	785.952	785.922	786.012	0.09	2	3	2	1	3	2			666.4	1612.7	706.9	1601.4	732.2	1588.5	721.0	1545.8	699.0	1477.8	5		743	1594	2774	2.32132	1	definitely	785.9674
AO	1	ALBANY	743.0	1029.8	2501.2	69.0	132.7	807.1	787.583	787.55	787.65	0.1	53	5	4	2	0	5			759.2	1047.2	741.1	1027.3	732.4	1007.6	729.2	999.8	715.1	1001.0	5		755	1038	2440	53.54205	1	Albany	787.5731
IH	1	HERE	505.0	1737.3	2116.2	104.1	89.1	371.6	794.012	793.978	794.079	0.101	14	6	4	2	0	0			518.1	1756.5	503.9	1736.5	501.3	1721.3	501.3	1704.3	499.7	1698.0	5		525	1772	2251	14.6	1	here	793.9924
IY	1	EVEN	368.7	2160.6	2988.1	146.5	167.8	250.1	798.176	798.14	798.249	0.109	11	3	2	2	0	1			448.4	1941.1	366.3	2165.7	354.0	2215.8	353.9	1994.9	358.8	1915.7	5		351	2208	2964	11.32201	1	even	798.1907
OW	1	THOUGH	666.3	1107.5	2606.5	118.1	242.6	593.4	798.377	798.37	798.47	0.1	63	0	0	0	3	0			654.1	1018.4	587.7	875.2	504.1	794.5	483.1	765.5	460.2	769.7	6		627	963	2777	62.0003	1	though	798.3936
EY	1	STATE	520.1	1990.9	2687.4	137.0	99.4	117.0	799.04	799.019	799.099	0.08	21	1	4	1	3	0			517.8	1981.5	513.6	2005.2	498.2	2020.2	465.4	2030.0	432.5	2011.7	4		520	2000	2676	21.1413	1	state	799.0386
AO	1	GEORGIA	529.7	1042.0	2372.2	106.2	166.0	365.3	806.022	805.995	806.076	0.081	64	6	4	2	5	4			510.9	1049.5	530.9	1040.6	543.7	1031.0	550.0	1065.8	548.7	1127.4	5		539	1019	2247	54.60051	1	Georgia	806.0312
AE	1	FAST	599.5	1961.3	2655.3	128.0	213.5	277.4	808.691	808.641	808.79	0.149	33	3	4	1	1	3			576.1	1888.9	597.6	1958.8	632.4	1925.9	675.8	1871.0	665.8	1796.8	4		608	1896	2576	3.34113	1	fast	808.7104
EH	1	RESTAURANT	667.8	1611.7	2806.4	120.5	172.4	180.4	809.124	809.101	809.17	0.069	2	3	4	1	7	5			672.2	1601.1	667.4	1612.4	663.0	1620.0	646.6	1623.8	628.3	1613.5	4		651	1560	2680	2.34272	1	restaurant	809.1207
IY	1	REPEATED	378.2	2282.2	2868.1	70.3	165.8	298.7	811.557	811.524	811.624	0.1	11	1	4	1	1	1			395.9	2255.2	377.5	2284.5	376.1	2047.5	372.0	1986.3	378.6	1990.7	5		381	2297	2871	11.1411	1	(re)peated	811.564
EH	1	SAID	610.4	1669.7	2967.3	59.5	113.3	493.1	815.412	815.382	815.472	0.09	2	1	4	2	3	0			609.4	1659.4	610.2	1669.8	612.8	1645.0	615.4	1617.6	607.1	1604.9	4		608	1655	2908	2.1423	1	said	815.4215
EH	1	AGAIN	685.6	1717.3	2811.6	47.8	284.6	603.4	815.701	815.671	815.761	0.09	2	4	4	2	6	0			656.9	1913.4	685.2	1701.0	677.1	1595.5	679.0	1565.0	691.3	1548.6	4		678	1567	2843	2.4426	1	(a)gain	815.7292
OW	1	NO	545.3	1390.5	2265.7	67.8	220.0	636.8	816.942	816.923	817.082	0.159	63	0	0	0	4	0			562.5	1269.6	559.6	1089.6	534.3	1007.7	526.4	963.0	587.0	1236.4	5		565	1092	2420	62.0004	1	no	816.9771
UW	1	CLUE	438.8	1043.1	2091.0	132.6	217.0	589.0	817.225	817.202	817.272	0.07	82	0	0	0	8	0			433.6	1094.4	438.7	1037.3	437.3	961.1	433.4	922.8	419.5	910.4	6		445	921	2041	82.0008	1	clue	817.2494
AE	1	PAL	701.7	1624.5	2584.9	59.2	184.3	557.8	818.125	818.062	818.252	0.19	39	5	4	2	1	0			657.9	1656.7	708.4	1614.8	726.3	1580.7	734.3	1513.6	695.3	1496.1	5		686	1617	2566	3.5421	1	pal	818.1201
OW	1	NEGOTIATING	524.7	1334.6	2409.4	54.6	285.9	294.0	822.537	822.519	822.639	0.12	62	3	5	1	6	2			532.9	1270.9	539.2	1146.4	507.7	1134.9	454.1	1238.3	407.6	1304.3	5		547	1173	2551	62.35162	1	(ne)gotiating	822.56
IY	1	READ	428.4	1713.0	2206.0	212.8	223.4	477.5	844.743	844.723	844.783	0.06	11	1	4	2	7	0			438.8	1700.9	427.5	1711.7	427.6	1720.8	426.0	1772.7	433.4	1836.1	5		442	1848	2479	11.1427	1	read	844.8016
AW	1	LOUD	739.6	1402.4	2305.7	78.9	221.3	844.4	845.088	845.062	845.212	0.15	42	1	4	2	7	0			746.8	1410.1	759.6	1404.4	740.4	1378.4	717.6	1258.0	685.0	1283.4	5		754	1389	2481	42.1427	1	loud	845.1138
UW	1	SCHOOL	422.2	1074.4	2396.5	78.0	87.4	367.4	848.52	848.487	848.587	0.1	72	5	4	2	6	0			408.6	1084.4	422.3	1075.5	418.1	1122.2	418.7	1159.5	420.4	1138.7	5		421	1078	2352	72.5426	1	school	848.5292
OW	1	GO	486.4	1329.8	2070.3	91.5	274.7	1886.4	848.818	848.806	848.936	0.13	63	0	0	0	6	0			491.7	1225.1	467.3	1166.8	423.0	1172.4	385.5	1217.9	371.6	1333.1	6		501	1242	2350	62.0006	1	go	848.8323
UW	1	TO	410.3	1649.6	2557.7	234.4	228.9	437.7	849.053	849.046	849.196	0.15	73	0	0	0	3	0			401.0	1627.2	399.5	1558.7	407.3	1462.3	421.0	1260.0	755.7	1918.4	5		415	1595	2384	73.0003	1	to	849.0853
EH	1	VERY	575.5	1631.6	2068.8	111.9	116.6	778.5	849.573	849.546	849.627	0.081	2	6	4	2	1	1			565.7	1615.7	575.9	1631.4	575.3	1634.5	568.1	1644.3	534.3	1642.6	5		576	1634	2055	2.60011	1	very	849.5742
EH	1	DRESS	630.8	1599.9	2982.2	86.3	158.4	621.8	850.223	850.196	850.276	0.08	2	3	4	1	8	0			612.1	1587.6	631.7	1601.0	647.6	1600.5	674.5	1613.6	686.0	1617.0	4		680	1602	2685	2.3418	1	dress	850.2466
OW	1	CODE	534.9	1326.9	2445.7	93.7	446.3	694.4	850.504	850.477	850.587	0.11	62	1	4	2	6	0			528.9	1316.0	549.2	1359.4	582.1	1324.8	587.2	1262.4	574.8	1282.4	5		599	1314	2584	62.142	1	code	850.5588
AH	1	BUTTON	694.4	1084.5	3090.7	83.9	68.1	244.7	851.931	851.901	851.992	0.091	6	1	4	1	1	1			654.1	1048.4	701.1	1091.5	732.5	1156.5	743.8	1316.2	740.4	1442.7	4		707	1090	2245	6.14111	1	button	851.9355
ER	1	SHIRTS	533.8	1524.4	2235.9	148.1	198.3	1119.2	852.538	852.481	852.652	0.171	94	1	4	1	5	3			521.1	1518.5	534.5	1531.0	505.0	1523.7	481.2	1518.5	473.0	1563.0	5		492	1470	1844	94.60053	1	shirts	852.5782
AA	1	COLLAR	759.1	1152.9	2858.4	43.4	166.9	846.8	853.192	853.122	853.332	0.21	5	5	4	2	6	1			745.8	1252.3	756.1	1145.8	743.7	1109.3	722.9	1113.8	682.2	1104.0	5		745	1127	2810	5.54201	1	collar	853.2107
OY	1	BOYS	568.7	975.0	2202.4	117.8	82.2	1043.7	854.703	854.643	854.823	0.18	61	3	4	2	1	0			526.8	890.3	560.4	978.1	603.2	1202.1	500.9	1150.0	420.4	1474.7	6		599	892	2312	61.0021	1	boys	854.6773
ER	1	GIRLS	515.1	1309.2	2119.9	144.0	171.5	230.4	855.049	855.022	855.102	0.08	94	5	4	2	6	3			502.0	1347.5	515.9	1305.2	520.0	1264.2	524.3	1235.3	539.5	1208.3	6		531	1230	2022	94.60053	1	girls	855.0808
AE	1	MATTER	683.4	1787.2	3067.1	63.5	171.6	991.1	855.602	855.572	855.663	0.091	3	1	4	1	2	1			685.3	1741.3	683.5	1791.6	676.5	1777.7	653.4	1721.3	618.2	1646.9	4		682	1754	2606	3.14121	1	matter	855.597
EY	1	HATE	527.8	1965.6	2611.1	207.5	504.2	462.2	857.223	857.211	857.301	0.09	21	1	4	1	0	0			509.0	2012.7	473.1	2078.0	457.3	2027.8	444.6	1894.2	430.2	1849.9	4		506	2065	2663	21.141	1	hate	857.2323
ER	1	SHIRTS	510.5	1551.3	2431.4	145.2	211.5	1439.0	857.737	857.68	857.85	0.17	94	1	4	1	5	3			500.8	1548.9	509.4	1558.2	512.4	1639.9	501.5	1670.1	489.1	1700.3	5		505	1570	2340	94.60053	1	shirts	857.7451
UH	1	LOOK	407.5	1145.4	2281.3	59.3	175.5	921.6	859.915	859.895	859.955	0.06	7	1	6	1	7	0			428.2	1105.9	404.6	1150.9	380.2	1199.3	360.1	1271.2	382.9	1341.5	5		451	1117	2252	7.1617	1	look	859.8967
AE	1	SACKS	675.3	1810.9	2628.6	62.0	90.3	550.6	860.431	860.364	860.564	0.2	3	1	6	1	3	3			630.0	1751.9	679.0	1812.2	689.0	1810.5	671.5	1830.4	635.7	1827.1	4		696	1824	2613	3.1613	1	sacks	860.4471
AE	1	CAN'T	557.4	2273.1	3766.3	234.3	299.0	812.0	861.528	861.508	861.568	0.06	33	4	4	2	6	3			511.8	2252.8	562.8	2272.2	601.0	2248.8	601.6	2161.4	591.7	2083.5	3		581	2116	2811	3.44203	1	can't	861.5332
AY	1	TIE	816.6	1529.7	2925.2	32.1	189.5	744.2	861.978	861.927	862.107	0.18	41	0	0	0	3	0		s	798.3	1539.3	806.2	1520.8	764.1	1593.0	701.3	1628.9	607.5	1601.7	4		820	1526	2834	41.0003	1	tie	861.9776
AA	1	BOTTOM	748.8	1298.2	2860.9	81.8	152.8	380.2	862.87	862.807	862.996	0.189	5	1	4	1	1	1			707.0	1270.6	755.4	1297.9	792.1	1326.5	786.2	1389.3	759.6	1458.1	4		791	1322	2882	5.14111	1	bottom	862.9087
ER	1	GIRLFRIEND	453.3	1161.7	1824.5	123.2	109.0	322.4	864.171	864.138	864.238	0.1	94	5	4	2	6	4			431.2	1151.9	456.3	1163.1	475.0	1153.2	500.2	1124.6	515.6	1110.6	5		494	1130	1733	94.60051	1	girlfriend	864.1998
AE	1	JAN	685.2	1974.5	2846.2	228.3	521.5	303.7	864.717	864.647	864.857	0.21	33	4	4	2	5	0			640.2	1990.5	684.6	1972.3	614.1	1139.0	735.9	1811.8	699.4	1303.7	5		690	1994	2879	3.4425	1	Jan	864.7149
AA	1	GOT	777.2	1549.5	2619.1	66.4	161.6	312.8	865.657	865.56	865.851	0.291	5	1	4	1	6	0			742.0	1575.2	776.8	1547.3	784.8	1552.6	781.2	1556.1	745.5	1558.7	4		794	1559	2639	5.1416	1	got	865.7144
EH	1	DETENTION	777.3	1795.7	2751.8	116.6	118.1	643.9	866.281	866.258	866.328	0.07	2	4	4	2	3	4			809.3	1791.1	773.9	1794.9	746.1	1794.1	740.3	1775.4	729.6	1744.2	5		741	1775	2775	2.44234	1	(de)tention	866.2967
AE	1	THAT	664.0	1721.1	2746.2	55.0	140.0	634.3	866.857	866.787	866.997	0.21	3	1	4	1	3	0			655.0	1714.3	667.8	1722.6	673.1	1699.9	662.5	1662.4	639.0	1592.6	4		684	1729	2664	3.1413	1	that	866.862
AE	1	HAD	659.1	1978.4	2929.3	28.2	368.0	1547.7	870.128	870.098	870.188	0.09	3	1	4	2	0	0			651.5	1919.2	659.4	1974.3	648.6	1941.8	569.8	1895.2	484.8	1846.0	5		599	2074	3607	3.142	1	had	870.0882
EY	1	STAY	571.6	1927.2	2689.8	165.6	142.9	911.6	870.545	870.507	870.778	0.271	22	0	0	0	3	0			562.9	1940.9	520.6	1986.6	500.4	2070.1	460.3	2156.5	410.1	2030.7	4		575	1925	2638	22.0003	1	stay	870.5486
IH	1	SIX	568.3	1726.1	2891.3	189.9	66.5	992.3	871.67	871.634	871.743	0.109	1	1	6	1	3	3			540.1	1707.6	573.0	1730.4	573.3	1768.5	543.9	1791.9	542.4	1841.1	4		583	1727	2930	1.16133	1	six	871.6733
AA	1	GOT	620.2	1828.1	2669.9	64.4	300.8	304.0	872.754	872.734	872.793	0.059	5	1	4	1	6	0			581.8	1887.4	624.5	1819.8	653.8	1760.9	672.0	1709.7	679.5	1694.4	5		674	1687	2785	5.1416	1	got	872.7776
AA	1	SOCKS	792.2	1495.7	2717.9	79.2	205.2	225.7	873.31	873.233	873.463	0.23	5	1	6	1	3	3			726.5	1498.3	798.4	1498.8	823.1	1501.9	807.7	1513.6	693.9	1531.6	5		807	1482	2877	5.1613	1	socks	873.3451
OW	1	NO	493.0	1039.5	2501.9	123.3	133.8	470.3	873.851	873.844	873.923	0.079	63	0	0	0	4	0			491.4	1019.2	472.7	967.3	456.3	913.8	446.1	855.9	475.8	898.0	5		517	1040	2581	62.0004	1	no	873.8591
AA	2	FLIPFLOPS	818.6	1383.1	2646.3	52.9	230.5	390.6	874.38	874.324	874.493	0.169	5	1	1	1	8	3			801.3	1333.3	819.0	1386.3	811.7	1389.6	791.8	1378.5	734.1	1329.4	5		826	1449	3143	5.11184	1	flipflops	874.3788
AO	1	HALL	740.3	918.2	2063.5	118.2	82.8	1611.5	875.043	875.009	875.11	0.101	53	5	4	2	0	0			750.2	922.3	740.8	917.5	741.9	941.1	733.1	978.8	729.2	1001.1	5		732	984	1882	53.542	1	hall	875.0773
AA	1	MONITOR	799.0	1299.1	3251.0	70.9	194.5	739.8	875.246	875.21	875.319	0.109	5	4	4	2	2	2			767.3	1166.6	799.3	1308.0	800.2	1374.3	789.0	1420.6	758.8	1440.5	5		808	1334	3012	5.44222	1	monitor	875.2528
AO	1	STALKS	738.3	1232.1	3552.2	50.1	225.0	761.0	875.773	875.71	875.899	0.189	53	1	6	1	3	3			698.9	1275.4	741.3	1228.8	753.1	1208.3	728.9	1215.2	681.9	1267.4	4		749	1184	3145	53.1613	1	stalks	875.793
